订单编号,下单国家,店铺名,订单拥有账户,买家昵称,创建时间,买家留言,订单状态,出单汇率,平台佣金,交易费用,服务费,优惠券,预估运费,实际运费,退款,总费用,商品收入,运费收入,平台补贴,其他收入,总收入,订单实际收入（订单总收入-订单总费用）,预估收入（人民币）,购买的商品
2211142PGX4AJE,巴西,大咖—儿童玩具,2,joseanerodrigues057,2022-11-14 10:41:53,无留言,线上支付,1.4032,7.44,2.26,5.58,0.0,69.0,64.5,0.0,79.78,93.0,20.0,0.0,0.0,113.0,33.22,46.614304,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2211142JD8TCUM,越南,linkeoo.vn,2,dangthihongloan,2022-11-14 09:28:17,无留言,货到付款,0.000291,6162.0,2098.0,5601.0,0.0,33200.0,32300.0,0.0,46161.0,93358.0,2000.0,15000.0,0.0,110358.0,64197.0,18.681327000000003,"[['HG9254-Green-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Yellow-with box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Blue-with box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Red-with box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
2211142J5AYTAR,巴西,大咖—儿童玩具,2,mariaamaral027,2022-11-14 09:23:49,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,74.5,0.0,0.0,0.0,74.5,43.5,61.0392,"[['HI9013-A random one', 'https://br.xiapibuy.com/product/772890883/19605938870', 2], ['', 'https://br.xiapibuy.com/product/772890883/20508075317', 1], ['HI3084-Random Color', 'https://br.xiapibuy.com/product/772890883/21806317444', 2], ['HI4888-Black b', 'https://br.xiapibuy.com/product/772890883/21806317455', 2]]"
22111426C1GQHX,巴西,大咖—儿童玩具,2,8g7xaod054,2022-11-14 05:52:50,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
22111425BPSJDF,智利,linkeoo.cl,2,aawc_owwhz,2022-11-14 05:34:44,无留言,线上支付,0.007488,2706.0,578.0,0.0,0.0,16060.0,15680.0,0.0,18964.0,27058.0,1860.0,0.0,0.0,28918.0,9954.0,74.535552,"[['HA3298-A-35cm', 'https://cl.xiapibuy.com/product/814881954/19040596315', 2], ['HA3298-B-35cm', 'https://cl.xiapibuy.com/product/814881954/19040596315', 2]]"
22111420B3D9QW,巴西,大咖—儿童玩具,2,adrianijuliana,2022-11-14 04:04:55,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,33.7,33.7,0.0,33.7,51.8,0.0,0.0,0.0,51.8,18.099999999999994,25.397919999999992,"[['HI5897-5floors plus5balls', 'https://br.xiapibuy.com/product/772890883/17977876262', 1], ['HJ2115-9 layers', 'https://br.xiapibuy.com/product/772890883/21618867801', 1]]"
2211141TQYS2W0,巴西,大咖—儿童玩具,2,lumoreiraarvellos,2022-11-14 02:24:44,无留言,线上支付,1.4032,6.68,1.82,5.01,0.0,51.4,48.7,0.0,62.21,83.5,7.5,7.5,0.0,98.5,36.29,50.922128,"[['HG9254-Green-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Red-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Blue-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Yellow-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HB3173-Green', 'https://br.xiapibuy.com/product/772890883/20606612162', 1], ['HJ2115-7 layers', 'https://br.xiapibuy.com/product/772890883/21618867801', 1]]"
2211141SRSAB44,巴西,大咖—儿童玩具,2,heliaparanhossantosmarce,2022-11-14 02:07:17,无留言,线上支付,1.4032,6.02,1.7,4.52,0.0,60.0,65.4,0.0,77.64,75.3,10.0,10.0,0.0,95.3,17.66,24.780512,"[['HN3455-red and blue', 'https://br.xiapibuy.com/product/772890883/17371514118', 5], ['HI3383-B', 'https://br.xiapibuy.com/product/772890883/17572254883', 2]]"
2211141MJC2JR4,巴西,大咖—儿童玩具,2,stephaniemello906,2022-11-14 00:34:14,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,27.4,27.4,0.0,27.4,40.3,0.0,0.0,0.0,40.3,12.9,18.10128,"[['HI5897-9floors plus9balls', 'https://br.xiapibuy.com/product/772890883/17977876262', 1]]"
2211131G5VE30X,巴西,大咖—儿童玩具,2,simone_cfa,2022-11-13 23:15:47,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,24.7,24.7,0.0,24.7,48.66,0.0,0.0,0.0,48.66,23.96,33.620672,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
2211131G1BF3B4,巴西,大咖—儿童玩具,2,lanesilva569,2022-11-13 23:13:07,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,45.6,42.9,0.0,51.06,51.0,0.0,20.0,0.0,71.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2211131EKGMTBM,巴西,大咖—儿童玩具,2,w4xu8p5hhg6tk73r5gwwcfvdqgkp,2022-11-13 22:47:29,无留言,线上支付,1.4032,1.47,0.67,1.1,0.0,28.4,30.7,0.0,33.94,18.4,15.0,0.0,0.0,33.4,-0.54,-0.7577280000000001,"[['HI3383-G', 'https://br.xiapibuy.com/product/772890883/17572254883', 1]]"
2211131CMJMYC6,巴西,大咖—儿童玩具,2,lua_liz.atelie,2022-11-13 22:12:17,无留言,线上支付,1.4032,4.3,1.08,3.23,0.0,44.2,44.2,0.0,52.81,53.8,0.0,15.0,0.0,68.8,15.99,22.437168,"[['HN3455-red and blue', 'https://br.xiapibuy.com/product/772890883/17371514118', 2], ['HI5340-KT cat', 'https://br.xiapibuy.com/product/772890883/17480678406', 1], ['HI5897-5floors plus5balls', 'https://br.xiapibuy.com/product/772890883/17977876262', 1]]"
2211130YJM6ET8,巴西,大咖—儿童玩具,2,veckx,2022-11-13 18:19:39,无留言,线上支付,1.4032,3.14,0.78,2.35,0.0,34.3,24.2,0.0,30.47,39.2,0.0,15.0,0.0,54.2,23.73,33.297936,"[['HA8500-Gray-15cm', 'https://br.xiapibuy.com/product/772890883/22603222534', 1]]"
2211130F1KK03Y,巴西,大咖—儿童玩具,2,suheve,2022-11-13 13:22:43,无留言,线上支付,1.4032,5.76,1.44,4.32,0.0,27.0,28.4,0.0,39.92,72.0,0.0,15.0,0.0,87.0,47.08,66.062656,"[['HR9272-Yellow', 'https://br.xiapibuy.com/product/772890883/17689066871', 1], ['HR9272-Red', 'https://br.xiapibuy.com/product/772890883/17689066871', 1]]"
22111301VH41W2,巴西,大咖—儿童玩具,2,fxk393kqbz,2022-11-13 09:27:16,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,40.6,37.9,0.0,46.06,51.0,0.0,15.0,0.0,66.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221113010PB13X,巴西,大咖—儿童玩具,2,saranaves816,2022-11-13 09:11:40,无留言,线上支付,1.4032,4.08,1.32,3.06,0.0,40.6,37.9,0.0,46.36,51.0,15.0,0.0,0.0,66.0,19.64,27.558848,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221113VXBFB1WR,巴西,大咖—儿童玩具,2,jefersonalves640,2022-11-13 07:24:33,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221113VWQ24VUW,巴西,大咖—儿童玩具,2,robertocamila,2022-11-13 07:13:08,无留言,线上支付,1.4032,3.26,0.82,2.45,0.0,31.6,29.8,0.0,36.33,40.8,0.0,15.0,0.0,55.8,19.47,27.320304,"[['HG9254-Green-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Red-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Blue-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Yellow-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1]]"
221113VUD17BME,巴西,大咖—儿童玩具,2,joao_riccetto,2022-11-13 06:31:43,Poderiam colocar uma mensagem de Feliz Natal?,线上支付,1.4032,5.27,1.65,3.95,0.0,62.5,63.4,0.0,74.27,65.85,18.0,0.0,0.0,83.85,9.58,13.442656,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
221113VQMCRWSF,巴西,大咖—儿童玩具,2,priscilacarneiro365,2022-11-13 05:24:16,无留言,线上支付,1.4032,7.44,2.01,5.58,0.0,64.0,56.8,0.0,71.83,93.0,7.5,7.5,0.0,108.0,36.17,50.753744000000005,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221113VKQ79YTE,波兰,dakaa.pl,2,jrv0v5rsai,2022-11-13 04:14:15,无留言,线上支付,1.4955,0.29,0.06,0.1,0.0,6.61,6.09,0.0,6.54,3.97,0.0,2.84,0.0,6.81,-0.47,-0.702885,"[['CD6378-3#-Average Size', 'https://pl.xiapibuy.com/product/814883931/20223642203', 1]]"
221113VFFK4MBH,巴西,大咖—儿童玩具,2,sqx2iy0w3s,2022-11-13 02:58:24,无留言,线上支付,1.4032,7.44,2.16,5.58,0.0,64.0,56.8,0.0,71.98,93.0,15.0,0.0,0.0,108.0,36.02,50.54326400000001,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221113VA84GP1P,巴西,大咖—儿童玩具,2,marlivieira685,2022-11-13 01:24:45,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,23.8,23.8,0.0,23.8,50.2,0.0,0.0,0.0,50.2,26.4,37.04448,"[['HB3173-Blue', 'https://br.xiapibuy.com/product/772890883/20606612162', 1], ['HB3173-Yellow', 'https://br.xiapibuy.com/product/772890883/20606612162', 1]]"
221112V4ED3307,巴西,大咖—儿童玩具,2,eduardodrago008,2022-11-12 23:40:54,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221112V2H58NVQ,越南,linkeoo.vn,2,robertnam222,2022-11-12 23:06:41,无留言,货到付款,0.000291,5033.0,1722.0,4575.0,0.0,27800.0,25100.0,0.0,36430.0,76252.0,2000.0,15000.0,0.0,93252.0,56822.0,16.535202,"[['HG9254-Red-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Blue-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Yellow-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Green-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
221112V0WS9FT7,巴西,大咖—儿童玩具,2,lucicleidearaujo000,2022-11-12 22:37:58,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,6.9,0.0,0.0,0.0,6.9,1.9000000000000004,2.6660800000000004,"[['HG2471-Green-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 1]]"
221112UXJDD1AQ,巴西,大咖—儿童玩具,2,angelaperico255,2022-11-12 21:55:46,无留言,线上支付,1.4032,4.7,1.18,3.53,0.0,36.1,36.1,0.0,45.51,58.8,0.0,15.0,0.0,73.8,28.29,39.696528,"[['HA1733-With Brooch-10 * 8cm', 'https://br.xiapibuy.com/product/772890883/13593024160', 2], ['HB2286-1 pcs', 'https://br.xiapibuy.com/product/772890883/18337561863', 2], ['HA4005-2', 'https://br.xiapibuy.com/product/772890883/20606612127', 1]]"
221112UWSWF635,巴西,大咖—儿童玩具,2,danielnascimento402,2022-11-12 21:42:03,无留言,线上支付,1.4032,5.27,1.32,3.95,0.0,64.5,65.4,0.0,75.94,65.85,0.0,20.0,0.0,85.85,9.91,13.905712,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
221112URT10SM7,巴西,大咖—儿童玩具,2,camilazatti,2022-11-12 20:12:39,无留言,线上支付,1.4032,3.94,0.97,2.95,0.0,42.7,43.6,0.0,51.46,49.2,0.0,18.0,0.0,67.2,15.74,22.086368,"[['HJ0030-Blue', 'https://br.xiapibuy.com/product/772890883/17571314935', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HB3173-Yellow', 'https://br.xiapibuy.com/product/772890883/20606612162', 1]]"
221112UQNTAWUC,巴西,大咖—儿童玩具,2,eneah,2022-11-12 19:52:24,无留言,线上支付,1.4032,1.3,0.61,0.97,0.0,25.6,27.0,0.0,29.88,16.22,15.0,0.0,0.0,31.22,1.34,1.880288,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112UNH6YKMW,巴西,大咖—儿童玩具,2,dani_tavares_franca,2022-11-12 19:14:02,无留言,线上支付,1.4032,3.89,1.17,2.92,0.0,44.7,45.6,0.0,53.58,48.66,10.0,10.0,0.0,68.66,15.08,21.160256,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112UDDAURA8,巴西,大咖—儿童玩具,2,x1oglnurh1,2022-11-12 16:48:41,无留言,线上支付,1.4032,2.78,0.7,2.09,0.0,36.4,36.4,0.0,41.97,34.8,0.0,18.0,0.0,52.8,10.83,15.196656,"[['HJ5135-green', 'https://br.xiapibuy.com/product/772890883/21806317472', 2]]"
221112U912XKNF,越南,linkeoo.vn,2,dollarbaby_store,2022-11-12 15:30:19,无留言,货到付款,0.000291,11260.0,3753.0,10236.0,0.0,62000.0,67400.0,0.0,92649.0,170600.0,0.0,17000.0,0.0,187600.0,94951.0,27.630741000000004,"[['HA4737-White Radish-43cm', 'https://vn.xiapibuy.com/product/791538908/21310784511', 1]]"
221112U8VRNEAN,越南,linkeoo.vn,2,dollarbaby_store,2022-11-12 15:27:50,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,18000.0,18000.0,0.0,18000.0,94826.0,0.0,0.0,0.0,94826.0,76826.0,22.356366,"[['HA4737-White Radish-22cm', 'https://vn.xiapibuy.com/product/791538908/21310784511', 1]]"
221112TW7BXP58,巴西,大咖—儿童玩具,2,narabarcessat25,2022-11-12 11:59:02,无留言,线上支付,1.4032,3.27,0.82,2.45,0.0,39.1,31.4,0.0,37.94,40.9,0.0,18.0,0.0,58.9,20.96,29.411072,"[['HI9041-1pc Random Color', 'https://br.xiapibuy.com/product/772890883/17580481337', 1], ['HI6557-Round Random-1Pcs', 'https://br.xiapibuy.com/product/772890883/18828937509', 1], ['', 'https://br.xiapibuy.com/product/772890883/20508075317', 1], ['HI4888-Transparent', 'https://br.xiapibuy.com/product/772890883/21806317455', 1]]"
221112TVVQMADK,巴西,大咖—儿童玩具,2,felipegoulartreginatto,2022-11-12 11:53:05,无留言,线上支付,1.4032,3.48,0.87,2.61,0.0,38.8,34.3,0.0,41.26,43.5,0.0,15.0,0.0,58.5,17.24,24.191168,"[['HA7657-Brown Milk Bottle-22cm', 'https://br.xiapibuy.com/product/772890883/18117253328', 1]]"
221112TS0S8UKY,巴西,大咖—儿童玩具,2,bfam310802,2022-11-12 10:43:49,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,22.9,22.9,0.0,22.9,45.04,0.0,0.0,0.0,45.04,22.14,31.066848,"[['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112TNNVDSW0,巴西,大咖—儿童玩具,2,adrianapereira739,2022-11-12 09:43:58,无留言,线上支付,1.4032,2.21,0.95,1.66,0.0,35.7,37.5,0.0,42.32,27.6,20.0,0.0,0.0,47.6,5.28,7.408896,"[['HA4005-1', 'https://br.xiapibuy.com/product/772890883/20606612127', 1]]"
221112TN33K82F,巴西,大咖—儿童玩具,2,evertonjr.oliveira,2022-11-12 09:33:31,无留言,线上支付,1.4032,1.84,0.76,1.38,0.0,27.0,24.2,0.0,28.18,23.0,15.0,0.0,0.0,38.0,9.82,13.779424,"[['HA1459-Black Cat-12*12*22cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
221112TM42PY2D,巴西,大咖—儿童玩具,2,evellinadriana2,2022-11-12 09:16:55,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,38.4,38.4,0.0,43.6,32.44,0.0,20.0,0.0,52.44,8.84,12.404288,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112TGMF91QE,巴西,大咖—儿童玩具,2,46n5ubtad_,2022-11-12 08:13:49,无留言,线上支付,1.4032,4.42,1.1,3.31,0.0,45.4,40.0,0.0,48.83,55.2,0.0,18.0,0.0,73.2,24.37,34.195984,"[['HG2471-Yellow-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 4], ['HG2471-Green-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 4]]"
221112TG2ST2T2,巴西,大咖—儿童玩具,2,marileidediascorreiadias,2022-11-12 08:03:50,无留言,线上支付,1.4032,1.3,0.62,0.97,0.0,25.6,25.6,0.0,28.49,16.22,15.0,0.0,0.0,31.22,2.73,3.830736,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112TFYFY8F9,巴西,大咖—儿童玩具,2,46n5ubtad_,2022-11-12 08:02:01,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,27.4,27.4,0.0,27.4,55.2,0.0,0.0,0.0,55.2,27.800000000000004,39.00896000000001,"[['HG2471-Yellow-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 4], ['HG2471-Green-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 4]]"
221112TFCN88V2,巴西,大咖—儿童玩具,2,paifoda,2022-11-12 07:51:26,无留言,线上支付,1.4032,3.03,0.74,2.27,0.0,32.5,34.3,0.0,40.34,37.9,0.0,15.0,0.0,52.9,12.56,17.624192,"[['HA4005-2', 'https://br.xiapibuy.com/product/772890883/20606612127', 1], ['DF7432-S-2', 'https://br.xiapibuy.com/product/772890883/22402329790', 1]]"
221112TEN7M6SV,巴西,大咖—儿童玩具,2,46n5ubtad_,2022-11-12 07:38:21,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,27.4,27.4,0.0,27.4,55.2,0.0,0.0,0.0,55.2,27.800000000000004,39.00896000000001,"[['HG2471-Yellow-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 4], ['HG2471-Green-Random style(1 pcs)', 'https://br.xiapibuy.com/product/772890883/13093111882', 4]]"
221112TEKDDEM3,巴西,大咖—儿童玩具,2,07ghn92,2022-11-12 07:37:19,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221112TE13SU95,巴西,大咖—儿童玩具,2,karinarodrigues117,2022-11-12 07:27:05,无留言,线上支付,1.4032,3.65,0.91,2.74,0.0,40.0,39.1,0.0,46.4,45.6,0.0,18.0,0.0,63.6,17.2,24.13504,"[['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HR3261-Yellow-Box', 'https://br.xiapibuy.com/product/772890883/21759934244', 1]]"
221112TDE584QH,巴西,大咖—儿童玩具,2,claudiasilvano2020,2022-11-12 07:16:30,无留言,线上支付,1.4032,6.05,1.51,4.54,0.0,50.8,49.0,0.0,61.1,75.6,0.0,18.0,0.0,93.6,32.5,45.604,"[['HG7173-YELLOW', 'https://br.xiapibuy.com/product/772890883/20005550667', 2], ['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-RED', 'https://br.xiapibuy.com/product/772890883/20005550667', 2]]"
221112TD4CGAHV,巴西,大咖—儿童玩具,2,580xwtkovj7420ewpjgen7fv7nd1,2022-11-12 07:11:02,无留言,线上支付,1.4032,9.2,2.06,6.9,0.0,79.8,70.8,0.0,88.96,115.0,0.0,20.0,0.0,135.0,46.04,64.603328,"[['HJ0030-Pink', 'https://br.xiapibuy.com/product/772890883/17571314935', 5], ['HJ0030-Dark Blue', 'https://br.xiapibuy.com/product/772890883/17571314935', 5]]"
221112TC9AJWS0,巴西,大咖—儿童玩具,2,rubiarn,2022-11-12 06:55:53,无留言,线上支付,1.4032,7.44,1.83,5.58,0.0,69.0,64.5,0.0,79.35,93.0,0.0,20.0,0.0,113.0,33.65,47.21768,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221112TAVXG7H5,巴西,大咖—儿童玩具,2,elizabethzili,2022-11-12 06:31:04,无留言,线上支付,1.4032,1.3,0.32,0.97,0.0,25.6,27.0,0.0,29.59,16.22,0.0,15.0,0.0,31.22,1.63,2.287216,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112T8S12EBK,巴西,大咖—儿童玩具,2,evd9a7m3y8,2022-11-12 05:53:05,无留言,线上支付,1.4032,3.02,0.76,2.27,0.0,37.3,37.3,0.0,43.35,37.8,0.0,18.0,0.0,55.8,12.45,17.469839999999998,"[['HG7173-YELLOW', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-RED', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
221112T6M0CAJD,巴西,大咖—儿童玩具,2,methedrine,2022-11-12 05:14:29,无留言,线上支付,1.4032,3.48,0.82,2.61,0.0,38.8,34.3,0.0,41.21,43.5,0.0,15.0,0.0,58.5,17.29,24.261328,"[['HA7657-Gray Venus-22cm', 'https://br.xiapibuy.com/product/772890883/18117253328', 1]]"
221112SXT0Y1W9,巴西,大咖—儿童玩具,2,nolpvt4112,2022-11-12 02:54:42,无留言,线上支付,1.4032,3.68,0.92,2.76,0.0,45.4,42.7,0.0,50.06,46.0,0.0,18.0,0.0,64.0,13.94,19.560608,"[['HJ0030-Blue', 'https://br.xiapibuy.com/product/772890883/17571314935', 1], ['HJ0030-Yellow', 'https://br.xiapibuy.com/product/772890883/17571314935', 1], ['HJ0030-Pink', 'https://br.xiapibuy.com/product/772890883/17571314935', 1], ['HJ0030-Dark Blue', 'https://br.xiapibuy.com/product/772890883/17571314935', 1]]"
221112STCA7WDT,巴西,大咖—儿童玩具,2,vanessurbanski,2022-11-12 01:35:27,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
221112ST9HKE53,巴西,大咖—儿童玩具,2,any.kah,2022-11-12 01:33:53,无留言,线上支付,1.4032,1.84,0.76,1.38,0.0,27.0,25.6,0.0,29.58,23.0,15.0,0.0,0.0,38.0,8.42,11.814944,"[['HA1459-Black Cat-12*12*22cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
221112SSWRX0GG,巴西,大咖—儿童玩具,2,dafv6gpl72,2022-11-12 01:27:19,无留言,线上支付,1.4032,4.03,1.01,3.02,0.0,38.8,37.9,0.0,45.96,50.4,0.0,15.0,0.0,65.4,19.44,27.278208000000003,"[['HG7173-YELLOW', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-RED', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
221112SRBH2HXF,巴西,大咖—儿童玩具,2,5wo_rn1jk1,2022-11-12 00:59:18,无留言,线上支付,1.4032,1.3,0.62,0.97,0.0,25.6,27.0,0.0,29.89,16.22,15.0,0.0,0.0,31.22,1.33,1.866256,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
221112SRAS3QXJ,巴西,大咖—儿童玩具,2,fernandaalmroc,2022-11-12 00:58:48,无留言,线上支付,1.4032,2.78,0.7,2.09,0.0,38.4,38.4,0.0,43.97,34.8,0.0,20.0,0.0,54.8,10.83,15.196656,"[['HJ5135-pink', 'https://br.xiapibuy.com/product/772890883/21806317472', 1], ['HJ5135-yellow', 'https://br.xiapibuy.com/product/772890883/21806317472', 1]]"
221112SNT1Q89X,巴西,大咖—儿童玩具,2,sumaiahhrt,2022-11-12 00:23:53,无留言,线上支付,1.4032,5.27,1.32,3.95,0.0,59.5,60.4,0.0,70.94,65.85,0.0,15.0,0.0,80.85,9.91,13.905712,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
221112SNW7M90W,巴西,大咖—儿童玩具,2,nanginha18,2022-11-12 00:22:12,无留言,线上支付,1.4032,3.81,0.95,2.86,0.0,48.1,48.1,0.0,55.72,47.6,0.0,18.0,0.0,65.6,9.88,13.863616,"[['HG5005-pink-luxury', 'https://br.xiapibuy.com/product/772890883/20505939084', 1]]"
221112SN8V86DC,巴西,大咖—儿童玩具,2,alexcantanhede,2022-11-12 00:14:39,无留言,线上支付,1.4032,3.37,1.24,2.53,0.0,48.3,35.7,0.0,42.84,42.1,20.0,0.0,0.0,62.1,19.26,27.025632,"[['HA5955-Bobbi Dog 92G-40cm', 'https://br.xiapibuy.com/product/772890883/21919242757', 1]]"
221111SK8WPRTD,巴西,大咖—儿童玩具,2,lore.store29,2022-11-11 23:38:33,无留言,线上支付,1.4032,3.65,0.91,2.74,0.0,37.9,37.9,0.0,45.2,45.6,0.0,15.0,0.0,60.6,15.4,21.60928,"[['HI3383-C', 'https://br.xiapibuy.com/product/772890883/17572254883', 1], ['HI9041-1pc Random Color', 'https://br.xiapibuy.com/product/772890883/17580481337', 1], ['HI6183-Random delivery', 'https://br.xiapibuy.com/product/772890883/19327507839', 1]]"
